ID_Transacao,ID_Pedido,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TRX0003988,PED002132,2025-08-31,CLI00179,Smart TV 50,Eletronicos,"R$ 2.774,08",4,Sao Paulo/SP/Brasil,Boleto,Devolvido
TRX0003989,PED002132,2025-08-31,CLI00179,Livro Historia do Brasil,livros,"R$ 69,88",1,Sao Paulo/SP/Brasil,Boleto,DEVOLVIDO
TRX0003990,PED002132,2025-08-31,CLI00179,Luminaria de Mesa,CASA,144.05,1,Sao Paulo/SP/Brasil,Boleto,Devolvido
TRX0003991,PED002133,,CLI00126,Cafeteira Eletrica,Casa,300.62,2,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0003992,PED002133,2025-08-18,CLI00126,Smart TV 50,Eletronicos,2758.64,1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0003993,PED002134,07/08/2025,CLI00305,Livro SQL Essencial,Livros,"R$ 75,35",1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0003994,PED002134,2025-08-07,CLI00305,Smartphone X200,Eletronicos,"2.141,26",1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0003995,PED002134,07/08/2025,CLI00305,Camisa Social Slim,Moda,162.64,1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0003996,PED002135,2025-08-21,CLI00292,Garrafa Termica,esporte,"116,31",1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0003997,PED002135,21/08/2025,CLI00292,Camisa Social Slim,Moda,"170,84",-1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0003998,PED002136,2025-08-18,CLI00164,Cafeteira Eletrica,Casa,"R$ 300,08",1,Curitiba/PR/Brasil,Pix,Devolvido
TRX0003999,PED002137,13/08/2025,CLI00460,Cafeteira Eletrica,casa,279.63,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004000,PED002137,2025-08-13,CLI00460,Liquidificador Potente,casa,229.36,2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004001,PED002138,2025-08-27,CLI00263,Vestido Midi,Moda,209.09,1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004002,PED002139,2025-08-11,CLI00301,Notebook Gamer,ELETRONICOS,"5.112,02",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004003,PED002139,2025-08-11,CLI00301,Carregador Turbo,ACESSORIOS,"R$ 94,51",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004004,PED002139,2025-08-11,CLI00301,Camiseta Dry Fit,Esporte,"R$ 85,01",1,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0004005,PED002140,2025-08-15,CLI00583,Notebook Gamer,Eletronicos,"R$ 5.146,59",1,Niteroi/RJ/Brasil,Cartao de Debito,Entregue
TRX0004006,PED002141,2025-08-30,CLI00014,Cafeteira Eletrica,Casa,"295,54",3,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0004007,PED002142,06-08-2025,CLI00305,Cafeteira Eletrica,Casa,"R$ 300,27",2,Campinas/SP/Brasil,Pix,Entregue
TRX0004008,PED002142,2025-08-06,CLI00305,Monitor 27,Eletronicos,"R$ 1.108,12",2,Campinas/SP/Brasil,Pix,ENTREGUE
TRX0004009,PED002142,2025-08-06,CLI00305,Liquidificador Potente,Casa,"R$ 221,78",1,Campinas/SP/Brasil,Pix,Entregue
TRX0004010,PED002143,27/08/2025,CLI00222,Livro Historia do Brasil,Livros,73.32,1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0004011,PED002144,2025-08-31,CLI00480,Halteres 10kg,Esporte,181.01,2,Porto Alegre/RS/Brasil,Cartao de Credito,Enviado
TRX0004012,PED002144,31-08-2025,CLI00480,Carregador Turbo,Acessorios,"R$ 105,13",1,Porto Alegre/RS/Brasil,Cartao de Credito,Enviado
TRX0004013,PED002145,11/08/2025,CLI00672,Camiseta Dry Fit,esporte,80.25,3,Curitiba/PR/Brasil,Pix,Entregue
TRX0004014,PED002146,2025-08-07,CLI00455,Tenis Corrida Leve,esporte,337.99,1,Fortaleza/CE/Brasil,Pix,devolvido
TRX0004015,PED002147,29-08-2025,CLI00179,Halteres 10kg,esporte,,1,Sao Paulo/SP/Brasil,Cartao de Debito,Cancelado
TRX0004016,PED002147,29/08/2025,CLI00179,Capa para Smartphone,Acessorios,"R$ 51,20",2,Sao Paulo/SP/Brasil,Cartao de Debito,Cancelado
TRX0004017,PED002148,12/08/2025,CLI00339,Aspirador Robo,Casa,"1.667,10",1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004018,PED002148,2025-08-12,CLI00339,Vestido Midi,Moda,"218,84",1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004019,PED002148,2025-08-12,CLI00339,Calca Jeans Reta,Moda,"R$ 200,02",1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004020,PED002148,12-08-2025,CLI00339,Camisa Social Slim,Moda,167.58,1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004021,PED002148,2025-08-12,CLI00339,Luminaria de Mesa,Casa,135.38,1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004022,PED002149,2025-08-09,CLI00182,Mouse Sem Fio,Acessorios,,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004023,PED002150,2025-08-19,CLI00430,Garrafa Termica,ESPORTE,120.18,1,Porto Alegre/RS/Brasil,Boleto,Entregue
TRX0004024,PED002151,17-08-2025,CLI00131,Headset Gamer,Acessorios,"250,88",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004025,PED002151,2025-08-17,CLI00131,Tapete de Yoga,Esporte,"R$ 149,09",2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004026,PED002152,2025-08-12,CLI00637,Garrafa Termica,Esporte,113.96,2,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0004027,PED002153,11-08-2025,CLI00270,Hub USB-C,Acessorios,"R$ 129,99",2,Fortaleza/CE/Brasil,Pix,Entregue
TRX0004028,PED002153,11/08/2025,CLI00270,Calca Jeans Reta,Moda,"R$ 201,94",1,Fortaleza/CE/Brasil,Pix,ENTREGUE
TRX0004029,PED002154,2025-08-02,CLI00021,Notebook Ultrafino,eletronicos,"R$ 3.318,75",1,Uberlandia/MG/Brasil,Cartao de Debito,Entregue
TRX0004030,PED002155,2025-08-06,CLI00264,Garrafa Termica,Esporte,"R$ 116,61",2,Campinas/SP/Brasil,Pix,Entregue
TRX0004031,PED002155,2025-08-06,CLI00264,Liquidificador Potente,Casa,"R$ 230,32",1,Campinas/SP/Brasil,Pix,Entregue
TRX0004032,PED002156,2025-08-06,CLI00425,Liquidificador Potente,Casa,"224,75",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004033,PED002156,06-08-2025,CLI00425,Aspirador Robo,Casa,"R$ 1.569,78",1,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0004034,PED002157,2025-08-28,CLI00556,Liquidificador Potente,Casa,"R$ 213,03",3,Sao Paulo/SP/Brasil,Pix,Devolvido
,PED002157,2025-08-28,CLI00556,Notebook Ultrafino,eletronicos,"R$ 3.555,82",1,Sao Paulo/SP/Brasil,Pix,Devolvido
TRX0004036,PED002158,09-08-2025,CLI00555,Liquidificador Potente,CASA,234.83,1,Porto Alegre/RS/Brasil,Boleto,Entregue
TRX0004037,PED002159,2025-08-05,CLI00555,Halteres 10kg,Esporte,"185,57",1,Porto Alegre/RS/Brasil,Pix,Devolvido
TRX0004038,PED002159,05/08/2025,CLI00555,Jaqueta Corta Vento,Moda,283.18,1,Porto Alegre/RS/Brasil,Pix,Devolvido
TRX0004039,PED002160,2025-08-05,CLI00223,Garrafa Termica,Esporte,121.05,1,Sao Paulo/SP/Brasil,Cartao de Debito,Entregue
TRX0004040,PED002161,2025-08-01,CLI00510,Teclado Mecanico,Acessorios,"345,34",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0004041,PED002161,2025-08-01,CLI00510,Jogo de Panelas,Casa,"R$ 385,94",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0004042,PED002162,2025-08-12,CLI00369,Camisa Social Slim,Moda,"R$ 157,41",1,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004043,PED002162,12/08/2025,CLI00369,Livro SQL Essencial,Livros,76.83,1,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004044,PED002162,2025-08-12,CLI00369,Jaqueta Corta Vento,Moda,"288,69",2,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004045,PED002163,2025-08-15,CLI00073,Liquidificador Potente,Casa,"231,65",2,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004046,PED002163,15-08-2025,CLI00073,Calca Jeans Reta,Moda,"R$ 194,03",1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004047,PED002163,15-08-2025,CLI00073,Tapete de Yoga,Esporte,"R$ 153,15",1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004048,PED002164,30/08/2025,CLI00457,Tablet 10,eletronicos,1339.27,1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0000361,PED000200,2024-08-02,CLI00117,Luminaria de Mesa,Casa,"133,43",1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004049,PED002165,2025-08-21,CLI00577,Jaqueta Corta Vento,Moda,"258,06",1,Rio de Janeiro/RJ/Brasil,Boleto,Entregue
TRX0004050,PED002166,,CLI00373,Smart TV 50,Eletronicos,R$ ???,1,Recife/PE/Brasil,Pix,Devolvido
TRX0004051,PED002167,29-08-2025,CLI00313,Jaqueta Corta Vento,moda,"R$ 282,05",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004052,PED002167,29/08/2025,CLI00313,Mochila para Notebook,Acessorios,184.55,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004053,PED002168,2025-08-07,CLI00577,Livro Historia do Brasil,livros,"74,42",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004054,PED002168,07/08/2025,CLI00577,Halteres 10kg,Esporte,"R$ 185,86",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004055,PED002169,2025-08-23,CLI00021,Livro Historia do Brasil,Livros,"67,01",1,Uberlandia/MG/Brasil,Cartao de Debito,Entregue
TRX0004056,PED002170,31/08/2025,CLI00218,Livro Dados em Acao,Livros,"R$ 86,27",2,Curitiba/PR/Brasil,Cartao de Credito,DEVOLVIDO
TRX0004057,PED002170,31-08-2025,CLI00218,Garrafa Termica,Esporte,"121,17",2,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX0006818,PED003602,17/03/2026,CLI00160,Mochila para Notebook,Acessorios,187.91,2,Brasilia/DF/Brasil,Cartao de Debito,Enviado
TRX0004058,PED002170,2025-08-31,CLI00218,Cafeteira Eletrica,Casa,298.84,1,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX0004059,PED002170,,CLI00218,Smart TV 50,Eletrônicos,2786.06,1,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX0004060,PED002170,31-08-2025,CLI00218,Vestido Midi,Moda,"R$ 216,22",1,Curitiba/PR/Brasil,Cartao de Credito,Devolvido
TRX0004061,PED002171,11/08/2025,CLI00491,Jogo de Panelas,Casa,"381,06",1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004062,PED002171,11/08/2025,CLI00491,Camiseta Dry Fit,Esporte,82.89,1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004063,PED002171,11-08-2025,CLI00491,Livro Dados em Acao,Livros,93.17,2,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004064,PED002171,2025-08-11,CLI00491,Garrafa Termica,Esporte,"R$ 113,14",1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0001626,PED000860,23/12/2024,CLI00521,Notebook Ultrafino,Eletronicos,3441.36,1,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0004065,PED002172,2025-08-20,CLI00194,Livro Historia do Brasil,Livros,68.79,1,Fortaleza/CE/Brasil,Pix,Entregue
TRX0004066,PED002173,11-08-2025,CLI00135,Camisa Social Slim,Moda,"R$ 158,74",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004067,PED002173,2025-08-11,CLI00135,Tablet 10,Eletronicos,"R$ 1.237,72",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004068,PED002173,2025-08-11,CLI00135,Hub USB-C,Acessorios,"122,58",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004069,PED002173,00/00/0000,CLI00135,Carregador Turbo,acessorios,96.17,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004070,PED002174,2025-08-14,CLI00512,Smart TV 50,Eletronicos,"R$ 2.518,94",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004071,PED002174,14-08-2025,CLI00512,Camisa Social Slim,MODA,"167,07",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004072,PED002174,2025-08-14,CLI00512,Jaqueta Corta Vento,Moda,270.71,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004073,PED002174,2025-08-14,CLI00512,Tablet 10,Eletronicos,"R$ 1.336,74",1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004074,PED002175,2025-08-31,CLI00278,Aspirador Robo,Casa,1632.63,1,Rio de Janeiro/RJ/Brasil,Pix,entregue
TRX0004075,PED002176,31/08/2025,CLI00021,Livro Historia do Brasil,Livros,"R$ 67,02",2,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004076,PED002176,2025-08-31,CLI00021,Aspirador Robo,Casa,1689.54,3,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004077,PED002177,2025-08-09,CLI00389,Notebook Gamer,Eletronicos,"R$ 4.900,52",2,Sao Paulo/SP/Brasil,Cartao de Credito,Devolvido
TRX0004078,PED002178,2025-08-22,CLI00126,Livro SQL Essencial,Livros,78.39,1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004079,PED002178,22/08/2025,CLI00126,Notebook Gamer,Eletronicos,"5.154,29",1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004080,PED002178,22-08-2025,CLI00126,Jogo de Panelas,Casa,"R$ 420,82",1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004081,PED002179,21-08-2025,CLI00313,Tablet 10,Eletronicos,1235.05,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004082,PED002179,21/08/2025,CLI00313,Headset Gamer,Acessorios,265.41,1,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004083,PED002180,2025-08-28,CLI00319,Jaqueta Corta Vento,Moda,"R$ 276,96",1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0004613,PED002457,2025-10-04,CLI00029,Headset Gamer,Acessorios,"R$ 257,46",1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0004084,PED002181,29/08/2025,CLI00061,Notebook Gamer,Eletronicos,4832.27,1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0004085,PED002181,29/08/2025,CLI00061,Mochila para Notebook,Acessorios,193.11,1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0004086,PED002181,2025-08-29,CLI00061,Aspirador Robo,Casa,"R$ 1.702,48",3,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0004087,PED002182,2025-08-24,CLI00672,Livro Historia do Brasil,Livros,"67,12",3,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0004088,PED002182,24-08-2025,CLI00672,Notebook Ultrafino,Eletronicos,"R$ 3.370,13",1,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0004089,PED002182,24-08-2025,CLI00672,Monitor 27,Eletronicos,"R$ 1.133,26",2,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0004090,PED002182,24-08-2025,CLI00672,Calca Jeans Reta,Moda,"199,50",1,Curitiba/PR/Brasil,Boleto,Cancelado
TRX0004091,PED002183,2025-08-03,CLI00583,Smartphone X200,Eletronicos,2344.45,3,Niteroi/RJ/Brasil,Pix,Entregue
TRX0004092,PED002183,2025-08-03,CLI00583,Capa para Smartphone,Acessorios,"49,08",1,Niteroi/RJ/Brasil,Pix,Entregue
TRX0004093,PED002183,03/08/2025,CLI00583,Carregador Turbo,Acessorios,104.52,1,Niteroi/RJ/Brasil,Pix,Entregue
TRX0004094,PED002184,2025-08-15,CLI00305,Calca Jeans Reta,Moda,"196,19",1,Campinas/SP/Brasil,Boleto,Processando
TRX0004095,PED002184,15/08/2025,CLI00305,Livro SQL Essencial,Livros,81.17,1,Campinas/SP/Brasil,Boleto,PROCESSANDO
TRX0004096,PED002185,2025-08-30,CLI00320,,Livros,"90,34",1,Brasilia/DF/Brasil,Cartao de Credito,Entregue
TRX0004097,PED002185,2025-08-30,CLI00320,Camiseta Dry Fit,Esporte,"R$ 80,14",1,Brasilia/DF/Brasil,Cartao de Credito,Entregue
TRX0004098,PED002185,2025-08-30,CLI00320,Jaqueta Corta Vento,Moda,282.07,2,Brasilia/DF/Brasil,Cartao de Credito,Entregue
TRX0004099,PED002186,2025-08-09,CLI00375,Calca Jeans Reta,Moda,198.39,1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0004100,PED002186,09-08-2025,CLI00375,Livro Historia do Brasil,Livros,"R$ 71,85",1,Belo Horizonte/MG/Brasil,Cartao de Debito,Entregue
TRX0004101,PED002187,2025-08-18,CLI00544,Notebook Ultrafino,Eletronicos,3312.39,2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004102,PED002188,02-08-2025,CLI00319,Garrafa Termica,Esporte,"113,34",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0004103,PED002188,2025-08-02,CLI00319,Notebook Gamer,Eletronicos,"5.057,61",2,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0004104,PED002189,2025-08-27,CLI00313,Teclado Mecanico,Acessorios,"R$ 365,31",3,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004105,PED002190,15/08/2025,CLI00300,Cafeteira Eletrica,Casa,283.94,1,Brasilia/DF/Brasil,Cartao de Credito,Devolvido
TRX0004106,PED002190,15-08-2025,CLI00300,Tablet 10,Eletronicos,"R$ 1.323,73",2,Brasilia/DF/Brasil,Cartao de Credito,Devolvido
TRX0004107,PED002190,15/08/2025,CLI00300,Liquidificador Potente,Casa,222.68,3,Brasilia/DF/Brasil,Cartao de Credito,Devolvido
TRX0004108,PED002191,24-08-2025,CLI00652,Teclado Mecanico,Acessorios,"R$ 360,93",4,Fortaleza/CE/Brasil,Boleto,Entregue
TRX0004109,PED002192,2025-08-31,CLI00034,Camisa Social Slim,Moda,162.28,1,Sao Paulo/SP/Brasil,Cartao de Credito,ENTREGUE
TRX0004110,PED002193,2025-08-19,CLI00050,Capa para Smartphone,acessorios,"47,60",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0004111,PED002194,2025-08-29,CLI00482,Mouse Sem Fio,Acessorios,95.88,1,Fortaleza/CE/Brasil,Cartao de Credito,entregue
TRX0004112,PED002194,29-08-2025,CLI00482,Aspirador Robo,Casa,1614.30,1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0004113,PED002195,03-08-2025,CLI00597,Livro Historia do Brasil,Livros,"74,89",3,Niteroi/RJ/Brasil,Cartao de Credito,Entregue
TRX0004114,PED002195,2025-08-03,CLI00597,Aspirador Robo,Casa,"R$ 1.666,64",1,Niteroi/RJ/Brasil,Cartao de Credito,Entregue
TRX0004115,PED002195,2025-08-03,CLI00597,Carregador Turbo,Acessorios,"R$ 97,24",1,Niteroi/RJ/Brasil,Cartao de Credito,Entregue
TRX0004116,PED002196,2025-08-10,CLI00451,Livro Dados em Acao,livros,"R$ 91,51",1,Curitiba/PR/Brasil,Pix,ENTREGUE
TRX0004117,PED002197,20-08-2025,CLI00425,Luminaria de Mesa,CASA,"R$ 146,36",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004118,PED002198,2025-08-16,CLI00595,Garrafa Termica,Esporte,"R$ 126,71",1,Curitiba/PR/Brasil,Cartao de Debito,Processando
TRX0004119,PED002199,31-08-2025,CLI00576,Smartphone X200,Eletronicos,"R$ 2.091,04",1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004120,PED002200,2025-08-12,CLI00353,Luminaria de Mesa,Casa,146.70,2,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004121,PED002200,2025-08-12,CLI00353,Jogo de Panelas,Casa,"389,67",1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0004122,PED002201,10-08-2025,CLI00291,Livro Historia do Brasil,Livros,72.03,1,Rio de Janeiro/RJ/Brasil,Pix,entregue
TRX0004123,PED002201,2025-08-10,CLI00291,Notebook Gamer,Eletronicos,5202.36,2,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0004124,PED002202,25-08-2025,CLI00541,Aspirador Robo,Casa,1627.50,1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004125,PED002202,25-08-2025,CLI00541,Livro SQL Essencial,Livros,79.12,1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004126,PED002202,2025-08-25,CLI00541,Livro Dados em Acao,Livros,"R$ 91,95",2,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0004127,PED002203,24/08/2025,CLI00607,Monitor 27,Eletronicos,1167.53,3,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0004128,PED002204,2025-08-26,CLI00582,Jaqueta Corta Vento,Moda,"R$ 261,85",1,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0004129,PED002205,31-08-2025,CLI00444,Mouse Sem Fio,ACESSORIOS,"R$ 90,71",2,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0004130,PED002205,2025-08-31,CLI00444,Luminaria de Mesa,Casa,"142,39",3,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0004131,PED002206,2025-08-11,CLI00577,Calca Jeans Reta,Moda,"202,36",2,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0004132,PED002206,11-08-2025,CLI00577,Teclado Mecanico,Acessorios,"368,32",1,Rio de Janeiro/RJ/Brasil,Pix,entregue
TRX0004133,PED002206,2025-08-11,CLI00577,Vestido Midi,Moda,"R$ 232,46",2,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0004134,PED002206,2025-08-11,CLI00577,Camisa Social Slim,Moda,"165,85",1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0004135,PED002207,2025-08-16,CLI00191,Capa para Smartphone,Acessorios,"R$ 48,38",3,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004136,PED002207,2025-08-16,CLI00191,Headset Gamer,Acessorios,"R$ 277,78",2,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004137,PED002207,2025-08-16,CLI00191,Mouse Sem Fio,Acessorios,"R$ 89,08",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0004138,PED002208,09/08/2025,CLI00480,Teclado Mecanico,Acessorios,353.54,2,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0004139,PED002208,2025-08-09,CLI00480,Carregador Turbo,acessorios,"R$ 101,76",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0004140,PED002209,2025-08-27,,Capa para Smartphone,Acessorios,"R$ 51,56",2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004141,PED002210,2025-08-28,CLI00121,Tapete de Yoga,Esporte,"R$ 142,82",1,Uberlandia/MG/Brasil,Pix,Processando
TRX0004142,PED002211,2025-08-01,CLI00463,Smart TV 50,Eletronicos,"R$ 2.516,92",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004143,PED002211,01/08/2025,CLI00463,Headset Gamer,Acessorios,250.34,2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004144,PED002211,01/08/2025,CLI00463,Notebook Gamer,Eletronicos,4887.23,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0004145,PED002212,03/08/2025,CLI00582,Monitor 27,Eletrônicos,1112.06,3,Belo Horizonte/MG/Brasil,Cartao de Credito,Cancelado
TRX0004146,PED002213,2025-13-07,CLI00555,Notebook Ultrafino,Eletronicos,3684.63,1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0004147,PED002214,2025-08-11,CLI00036,Mouse Sem Fio,Acessorios,"R$ 85,53",-1,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004148,PED002214,11/08/2025,CLI00036,Smartphone X200,Eletronicos,2128.18,2,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004149,PED002214,11-08-2025,CLI00036,Camisa Social Slim,Moda,"161,89",3,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004150,PED002214,2025-08-11,CLI00036,Monitor 27,Eletronicos,1152.43,1,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004151,PED002215,05-08-2025,CLI00423,Garrafa Termica,Esporte,"R$ 113,87",1,Recife/PE/Brasil,Pix,Entregue
TRX0004152,PED002216,31/08/2025,CLI00221,Notebook Ultrafino,Eletronicos,3509.95,1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004153,PED002216,2025-08-31,CLI00221,Mouse Sem Fio,Acessorios,"R$ 86,02",3,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0004154,PED002217,25/08/2025,CLI00369,Aspirador Robo,Casa,1594.27,1,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0004155,PED002218,2025-08-23,CLI00501,Cafeteira Eletrica,Casa,292.92,1,Uberlandia/MG/Brasil,Pix,Entregue
TRX0004156,PED002219,2025-08-11,CLI00547,Mochila para Notebook,Acessorios,188.75,2,Sao Paulo/SP/Brasil,Cartao de Credito,ENTREGUE
TRX0004157,PED002220,2025-08-29,CLI00066,Cafeteira Eletrica,Casa,"R$ 306,78",1,Curitiba/PR/Brasil,Pix,Entregue
TRX0004158,PED002220,29/08/2025,CLI00066,Notebook Ultrafino,Eletronicos,"R$ 3.647,71",1,Curitiba/PR/Brasil,Pix,Entregue
TRX0004159,PED002221,2025-08-19,CLI00444,Notebook Gamer,Eletronicos,5025.38,4,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0004160,PED002221,2025-08-19,CLI00444,Headset Gamer,acessorios,256.98,1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0004161,PED002222,17/08/2025,CLI00048,Calca Jeans Reta,MODA,188.02,1,Salvador/BA/Brasil,Pix,ENTREGUE
TRX0004162,PED002222,,CLI00048,Tapete de Yoga,Esporte,"R$ 156,23",1,Salvador/BA/Brasil,Pix,Entregue
TRX0004163,PED002223,2025-08-02,CLI00291,Vestido Midi,Moda,"235,95",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004164,PED002223,2025-08-02,CLI00291,Jaqueta Corta Vento,Moda,"R$ 257,79",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Entregue
TRX0004165,PED002224,19-08-2025,CLI00050,Notebook Gamer,Eletronicos,"R$ 41.186,73",1,Curitiba/PR/Brasil,Pix,Entregue
TRX0004166,PED002225,2025-08-30,CLI00522,Halteres 10kg,ESPORTE,199.42,1,Brasilia/DF/Brasil,Cartao de Debito,Entregue
